lambda,transmittance,rsr,tau_wvp,tau_other_gas
2.22747,0.96632385,0.14283394437946914,0.007811817,0.026444428
2.227925,0.972402,0.15691739049507042,0.014175763,0.01381019
2.22838,0.9794336,0.17341094744096044,0.0054119593,0.015368982
2.2288349,0.9861944,0.19038128877558574,0.0053990954,0.008502732
2.22929,0.9801134,0.20966101549574634,0.009806948,0.01028012
2.2297451,0.990085,0.23025065497992975,0.005635007,0.004329412
2.2302,0.983262,0.25267794119470477,0.0069371243,0.009942605
2.230655,0.9749705,0.2774599805284998,0.005414226,0.019933842
2.23111,0.97518915,0.30324863038061384,0.004903879,0.020219993
2.231565,0.930666,0.332136190204033,0.0051757907,0.06667892
2.23202,0.9635209,0.36124072871891066,0.0056250757,0.031535994
2.232475,0.9286962,0.3951057193852478,0.0051583545,0.06881527
2.23293,0.972924,0.4289529704022049,0.0052880473,0.02216128
2.233385,0.9695057,0.4658179830764726,0.0086182365,0.022350637
2.23384,0.94942707,0.5032091638834781,0.017699474,0.034197085
2.234295,0.9758853,0.5424357745189035,0.008897871,0.015512378
2.23475,0.9785509,0.5826793905444959,0.0063763214,0.015306123
2.2352052,0.97055066,0.6235333506408518,0.006234953,0.02365674
2.2356598,0.9464349,0.6650873264599768,0.039911233,0.015141861
2.236115,0.88211364,0.7055757073816027,0.09781735,0.02761714
2.2365701,0.93986815,0.7427826168502014,0.012478458,0.0495372
2.2370248,0.97403216,0.7796994042567913,0.0065246136,0.019786317
2.23748,0.947912,0.8122942889693507,0.008060066,0.0454336
2.237935,0.94685423,0.8448891736819101,0.0061289514,0.04848118
2.23839,0.9723705,0.8722878120682691,0.0066544903,0.02136389
2.2388449,0.9820565,0.8988240657281374,0.00949131,0.008615189
2.2393,0.9792712,0.9198025029004723,0.007679623,0.013267033
2.239755,0.96846724,0.937890470470154,0.005916894,0.026123758
2.24021,0.9442372,0.9520154555947432,0.0056819115,0.051695935
2.240665,0.96219283,0.9615005691818431,0.0057265167,0.032813825
2.24112,0.95983183,0.9693306329201522,0.0057627,0.035234477
2.241575,0.93830794,0.9725280874455954,0.006026528,0.057650503
2.2420301,0.9811963,0.9754451392482085,0.0062449826,0.01273773
2.242485,0.96600246,0.9743857137932271,0.010065398,0.024523553
2.24294,0.96059877,0.9733262883382457,0.013998904,0.026199479
2.243395,0.9453575,0.969408167721165,0.034811318,0.02138081
2.24385,0.9022649,0.9650579096064078,0.037102237,0.06574489
2.244305,0.9126204,0.9595447517361945,0.02643109,0.0650041
2.24476,0.98221886,0.9534562627436711,0.010714785,0.0072262967
2.2452152,0.97626036,0.9475618588256285,0.008911406,0.015114508
2.2456698,0.96910816,0.9418898449916844,0.0070345765,0.02434444
2.246125,0.92274415,0.9364481743433558,0.007470698,0.072932586
2.2465801,0.9078459,0.9316306989094447,0.045315456,0.051365178
2.247035,0.8665055,0.9268670294075003,0.03312805,0.11015874
2.24749,0.914853,0.9227181005015659,0.015779682,0.07321226
2.247945,0.96868944,0.9185669971045906,0.018069448,0.013741776
2.2484,0.9776033,0.9153871178731257,0.010750427,0.011900844
2.2488549,0.97289646,0.9123403217532109,0.0068420866,0.020635555
2.24931,0.97048134,0.9099881495432912,0.0068164933,0.023146642
2.249765,0.9524787,0.9079629523851508,0.006847812,0.041839715
